Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Label,Source_File
0.0293807983398437,9904.4279407946,136.14333939236562,4,291,136.14333939236562,0,4,83,4,NORMAL,normal_browsing.csv
0.0098326206207275,16475.770422637666,305.1068596784753,3,162,305.1068596784753,0,3,251,0,NORMAL,normal_browsing.csv
0.0580565929412841,51742.6160890652,51.67371779866698,3,3004,51.67371779866698,1,3,42340,2,NORMAL,normal_browsing.csv
0.102219820022583,2113.093135482727,39.13135436079125,4,216,39.13135436079125,0,4,255,0,NORMAL,normal_browsing.csv
1.6492938995361328,52065.91743542595,27.28440335143199,45,85872,27.28440335143199,0,45,11,45,NORMAL,normal_browsing.csv
1.6486866474151611,1436.2947645100362,18.196301915245392,30,2368,18.196301915245392,0,30,255,2,NORMAL,normal_browsing.csv
3.426506519317627,18748.24975170142,4.377636498116799,15,64241,4.377636498116799,0,15,165,15,NORMAL,normal_browsing.csv
1.1227829456329346,2132.201962375244,5.343864567356501,6,2394,5.343864567356501,1,5,65535,2,NORMAL,normal_browsing.csv
0.0441315174102783,152929.2531969033,203.93588365270853,9,6749,203.93588365270853,1,9,29200,8,NORMAL,normal_browsing.csv
0.3133714199066162,1180.7075454113171,12.764405896338564,4,370,12.764405896338564,0,4,252,2,NORMAL,normal_browsing.csv
0.113572359085083,1584.8926750315416,26.41487791719236,3,180,26.41487791719236,0,3,148,3,NORMAL,normal_browsing.csv
0.0755994319915771,30621.923194580668,66.13806305524982,5,2315,66.13806305524982,1,4,65535,2,NORMAL,normal_browsing.csv
2.221054553985596,2390.305987970087,29.715614090417358,66,5309,29.715614090417358,0,66,511,17,NORMAL,normal_browsing.csv
0.9592998027801514,464.9224347877955,4.169707935316551,4,446,4.169707935316551,0,4,511,2,NORMAL,normal_browsing.csv
0.0788264274597168,6825.122199974593,63.430503717236,5,538,63.430503717236,1,5,42340,4,NORMAL,normal_browsing.csv
2.1753509044647217,99663.46098692877,38.61445977639616,84,216803,38.61445977639616,0,84,468,84,NORMAL,normal_browsing.csv
0.0605533123016357,16481.344489111303,49.54311970674741,3,998,49.54311970674741,1,2,65535,1,NORMAL,normal_browsing.csv
0.0813250541687011,36679.96327198316,73.77800188799831,6,2983,73.77800188799831,1,6,29200,5,NORMAL,normal_browsing.csv
4.909470319747925,54900.62724604456,21.387235925970767,105,269533,21.387235925970767,0,105,468,105,NORMAL,normal_browsing.csv
4.88259220123291,957.4831989490152,14.746265310016916,72,4675,14.746265310016916,0,72,511,4,NORMAL,normal_browsing.csv
0.3741230964660644,6949.584306767968,32.07500449277524,12,2600,32.07500449277524,1,11,65535,3,NORMAL,normal_browsing.csv
0.3466701507568359,71047.36287860031,31.730450331490196,11,24630,31.730450331490196,1,11,29200,10,NORMAL,normal_browsing.csv
2.0563273429870605,13746.352250969348,45.22626240280714,93,28267,45.22626240280714,10,83,65535,38,NORMAL,normal_browsing.csv
