Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,Label,Source_File
3.051598072052002,57.019304604225375,0.983091458693541,3,3,3,65535,ATTACK,
0.0321810245513916,9042.595879297956,124.29685057454232,4,0,4,83,NORMAL,normal_browsing.csv
0.6320037841796875,159296.5145464642,53.79714623723412,34,0,34,78,NORMAL,normal_browsing.csv
0.1365168094635009,29498.198909172832,80.57615793416964,11,1,10,65535,NORMAL,normal_download.csv
0.1125087738037109,59888.66265448319,88.881957041382,10,1,10,65535,NORMAL,normal_browsing.csv
0.009878396987915,19537.58289286317,303.6929983346608,3,0,3,255,NORMAL,normal_streaming.csv
0.1804375648498535,74258.37303418295,38.79458252401528,7,1,7,65535,NORMAL,normal_streaming.csv
0.9858450889587402,200.84291357492043,3.043074448104855,3,0,3,53248,ATTACK,
0.327371597290039,1261.5633225936133,18.3277964541445,6,0,6,251,NORMAL,normal_mixed.csv
3.1946113109588623,188.44233035013883,2.817244141447258,9,1,9,65535,ATTACK,
1.288123369216919,5008.837005978958,8.53955472191081,11,1,11,65535,NORMAL,normal_mixed.csv
4.515117645263672,10859.96065937204,4.2080852577409305,19,0,19,16,NORMAL,normal_download.csv
0.2160103321075439,22188.75344172766,46.29408187299741,10,1,10,65535,NORMAL,normal_mixed.csv
0.2658784389495849,19873.743884143743,11.28335194027843,3,1,3,65535,NORMAL,normal_browsing.csv
0.2644932270050049,3701.418032838606,15.123260604039247,4,0,4,2045,NORMAL,normal_browsing.csv
0.0963010787963867,80165.24940829282,103.84099664286634,10,0,10,1053,NORMAL,normal_browsing.csv
4.679624080657959,25551.625074804742,9.40246465135156,44,0,44,16,NORMAL,normal_download.csv
1.5987579822540283,11700.95799842432,41.28204564580131,66,4,62,255,NORMAL,normal_browsing.csv
1.012413501739502,218.29025355774465,2.963216111643592,3,0,3,252,NORMAL,normal_browsing.csv
4.237133741378784,280.3782161507649,4.248154790163105,18,0,18,53248,ATTACK,
0.4158844947814941,16326.64858921338,14.427082700335829,6,0,6,771,NORMAL,normal_browsing.csv
0.3634116649627685,8720.138359688215,19.26190234074393,7,0,7,1368,NORMAL,normal_gaming.csv
0.5117974281311035,40351.90265690379,17.58508250591391,9,0,9,99,NORMAL,normal_browsing.csv
4.711493968963623,15893.472536158552,5.7306663614257225,27,0,27,16,NORMAL,normal_download.csv
0.1048681735992431,4405.531098172327,38.1431263911024,4,1,3,65535,ATTACK,
4.175073385238648,4838.238310114247,1.916133984203662,8,0,8,16,NORMAL,normal_mixed.csv
3.957200765609741,256.2417375464545,3.7905582477286166,15,0,15,53248,ATTACK,
0.1275579929351806,55559.04288648772,86.23528598156695,11,1,11,65535,NORMAL,normal_browsing.csv
0.4851679801940918,445.206627019345,8.244567167024908,4,0,4,255,NORMAL,normal_mixed.csv
0.2056868076324463,4711.045939959176,19.447042063814965,4,0,4,151,NORMAL,normal_mixed.csv
4.719212293624878,8261.548236062272,3.390396321355196,16,0,16,16,NORMAL,normal_mixed.csv
0.2583780288696289,80459.62766628896,50.313875591022,13,0,13,1053,NORMAL,normal_streaming.csv
3.4943764209747314,188.8749008373568,2.8617409217781327,10,0,10,53248,ATTACK,
0.1317076683044433,228103.6509624888,113.88858517582572,15,0,15,1053,NORMAL,normal_streaming.csv
4.984018087387085,49719.32197178529,68.218050985896,340,329,11,512,ATTACK,
0.1847624778747558,159134.04246467515,75.77296083618297,14,1,14,65535,NORMAL,normal_mixed.csv
4.86875581741333,21034.53199146253,8.215651287529795,40,0,40,16,NORMAL,normal_mixed.csv
4.280967950820923,134599.69955848512,29.432595956678,126,14,112,64240,ATTACK,
4.941352367401123,45165.77313375858,16.189899859757535,80,0,80,16,NORMAL,normal_download.csv
4.748096704483032,29117.35135248319,10.530535309609697,50,0,50,16,NORMAL,normal_download.csv
0.2547781467437744,30799.344842913782,47.09980095768643,12,1,12,65535,NORMAL,normal_streaming.csv
3.022993326187134,57.55884357821728,0.9923938547968496,3,3,3,65535,ATTACK,
0.2114202976226806,23753.63225040344,47.29914824851341,10,1,10,65535,NORMAL,normal_mixed.csv
4.306544303894043,137.9296155070078,2.0898426591970884,9,0,9,53248,ATTACK,
3.547657489776612,2532.093367492937,1.6912568412509876,6,1,6,65535,NORMAL,normal_gaming.csv
4.430990934371948,15294.09583628622,5.867761948758141,26,0,26,16,NORMAL,normal_mixed.csv
1.0409109592437744,8694.307538634099,15.37115144951885,16,0,16,251,NORMAL,normal_browsing.csv
4.513056993484497,307.1089068897133,4.653165255904748,21,0,21,53248,ATTACK,
4.348360300064087,7942.304136915932,2.7596609231813525,12,0,12,16,NORMAL,normal_download.csv
4.71434473991394,25351.98560854117,9.121097919704734,43,0,43,16,NORMAL,normal_download.csv
4.719587087631226,32952.035233670395,11.865444785786666,56,0,56,16,NORMAL,normal_download.csv
4.906223773956299,53413.78870468419,19.1593380837988,94,0,94,16,NORMAL,normal_mixed.csv
4.789957046508789,27672.48196862443,10.229736827330042,49,0,49,16,NORMAL,normal_mixed.csv
0.6357190608978271,8039.714890382122,15.730218920724168,10,0,10,255,NORMAL,normal_browsing.csv
0.177058458328247,5546.190841555161,50.83066962728763,9,0,9,615,ATTACK,
0.1424469947814941,31962.766269545045,42.12093073078636,6,1,6,65535,NORMAL,normal_streaming.csv
0.2214078903198242,5334.046579342961,27.09930522951547,6,0,6,255,NORMAL,normal_gaming.csv
0.0299394130706787,1110676.4157833965,233.80551861437388,7,0,7,82,NORMAL,normal_browsing.csv
0.3321092128753662,975.5826921958668,12.044230767850207,4,0,4,255,NORMAL,normal_mixed.csv
4.384880065917969,240.82756748762472,3.648902537691284,16,0,16,53248,ATTACK,
3.996502161026001,285.7498767639401,4.253719706643591,17,0,17,53248,ATTACK,
2.0986568927764893,380329.916122696,23.824761528241428,50,2,48,64240,ATTACK,
0.0683803558349609,254459.04437812057,116.9926640818945,8,1,8,65535,NORMAL,normal_streaming.csv
4.696802139282227,21480.998562017023,8.090611201647771,38,0,38,16,NORMAL,normal_download.csv
4.906805753707886,6635.477668011701,54.414218414543576,267,0,267,2047,NORMAL,normal_mixed.csv
0.2537786960601806,17550.724584634896,39.40441083213942,10,1,10,65535,NORMAL,normal_streaming.csv
3.2505481243133545,147.6674030480306,2.461123384133844,8,0,8,252,ATTACK,
0.2339272499084472,23109.74887327475,25.648999859350443,6,1,6,65535,NORMAL,normal_browsing.csv
0.3114516735076904,12236.248266316985,19.26462597688321,6,1,6,65535,NORMAL,normal_gaming.csv
0.2311108112335205,16983.195113421483,86.5385738263515,20,1,19,65535,NORMAL,normal_browsing.csv
0.390742540359497,17418.11883021039,30.710759030638364,12,1,12,65535,NORMAL,normal_mixed.csv
2.1570723056793213,244.7762175657428,3.708730569177921,8,0,8,53248,ATTACK,
0.2495002746582031,4997.990490023699,28.056081339347145,7,1,6,65535,NORMAL,normal_gaming.csv
4.789665699005127,6326.120005889698,2.505394061738494,12,0,12,16,NORMAL,normal_download.csv
0.2045433521270752,9362.318452717454,44.00045225820213,9,1,9,65535,NORMAL,normal_streaming.csv
