Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packets/s,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,act_data_pkt_fwd,Source_File,Label
34.47264099121094,91.66689609901564,0.1740510685424347,6,3160,0.1740510685424347,1,6,65535,2,normal_browsing_heavy.pcap,0
19.677935123443604,1473.122043453874,12.70458503047704,250,28988,12.70458503047704,2,248,65535,10,normal_browsing_heavy.pcap,0
19.660807847976685,11275.83371518554,8.29060541460785,163,221692,8.29060541460785,1,163,65535,157,normal_browsing_heavy.pcap,0
0.1320278644561767,140061.34293066553,166.6314916977418,22,18492,166.6314916977418,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1148989200592041,60400.915834753,121.84622790872363,14,6940,121.84622790872363,1,14,65535,9,normal_browsing_heavy.pcap,0
28.43060803413391,45.79571419776929,0.5627737535824183,16,1302,0.5627737535824183,2,14,65535,2,normal_browsing_heavy.pcap,0
28.41258406639099,194.91363358783173,0.2815653789640039,8,5538,0.2815653789640039,1,8,65535,4,normal_browsing_heavy.pcap,0
0.130385160446167,139785.84631588572,168.73085805714285,22,18226,168.73085805714285,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1131601333618164,64307.09989296881,123.71848268538729,14,7277,123.71848268538729,1,14,65535,9,normal_browsing_heavy.pcap,0
0.277724027633667,75276.16597716977,612.1184452367196,170,20906,612.1184452367196,2,168,65535,8,normal_browsing_heavy.pcap,0
0.2595829963684082,852632.8885035407,616.3731917668562,160,221329,616.3731917668562,1,160,65535,156,normal_browsing_heavy.pcap,0
0.130479097366333,128679.6148877426,183.93750788003703,24,16790,183.93750788003703,2,22,65535,8,normal_browsing_heavy.pcap,0
0.1119801998138427,71780.54703744472,133.95225249585354,15,8038,133.95225249585354,1,15,65535,8,normal_browsing_heavy.pcap,0
178.30355286598206,164.68544528706505,0.2579870073288718,46,29364,0.2579870073288718,4,42,65535,16,normal_browsing_heavy.pcap,0
178.28654217720032,83.0012171378149,0.1626595010809996,29,14798,0.1626595010809996,2,29,65535,19,normal_browsing_heavy.pcap,0
0.6752970218658447,26542.394560657194,38.5015765776103,26,17924,38.5015765776103,2,24,65535,10,normal_browsing_heavy.pcap,0
0.657202959060669,11457.647742126,27.38879938356813,18,7530,27.38879938356813,1,18,65535,13,normal_browsing_heavy.pcap,0
14.258580923080444,110.24940058764156,1.2623977166523843,18,1572,1.2623977166523843,2,16,65535,4,normal_browsing_heavy.pcap,0
14.258956909179688,392.5252061317853,0.6311822146124829,9,5597,0.6311822146124829,1,6,65535,4,normal_browsing_heavy.pcap,0
0.1330869197845459,77919.0022339383,165.30550136418927,22,10370,165.30550136418927,2,20,65535,8,normal_browsing_heavy.pcap,0
0.1152131557464599,60236.1766330946,112.83433663259795,13,6940,112.83433663259795,1,13,65535,7,normal_browsing_heavy.pcap,0
